Step TotEng v_varAveEnergy v_energySTD Temp v_varAveTemp v_tempSTD Volume v_varAveVolume v_volumeSTD Press v_varAvePress v_pressSTD c_MSD[4] 
 1720000   -6291.6735   -6294.9462    52.092161    1973.8577    1999.7863    36.754076      28208.1    28119.315    270.20771   -2231.1904    20.219353    4631.7021    52.019805 
 1725000   -6316.7505   -6294.9477    52.021472    1974.3394     1999.806    36.739913    28017.239    28119.349    269.84519    1453.5121     18.65544    4626.5849    51.982571 
 1730000   -6274.2056   -6294.9395    51.952651    2024.1052     1999.818    36.741561    28097.206    28119.426    269.49698    4612.0569    18.109623    4622.3268    52.176597 
 1735000   -6290.4044   -6294.9101    51.883567    1968.0939    1999.8194    36.732432    28109.871     28119.54    269.12649    2620.6797    18.556025    4617.1872    52.406699 
 1740000   -6292.8794   -6294.8681    51.820657    1951.8539    1999.8215    36.734966    28196.841    28119.757    268.77843   -1814.8098    17.319583    4611.6332    52.678351 
 1745000   -6296.5827   -6294.8706    51.750196    1954.1355    1999.8142    36.722367    28137.499    28119.727    268.39882    1806.5597    18.745123    4605.5511    52.848176 
 1750000   -6284.3509   -6294.8307     51.68552    2011.2554    1999.8225    36.715774    28043.066    28119.919    268.05638    3827.1271    18.016292    4601.0241    52.861271 
 1755000   -6294.1846   -6294.8155    51.615365    1985.7326    1999.8199    36.712532    28056.636    28120.004     267.7155    4085.3636    16.833424    4596.8735    52.963147 
 1760000   -6302.8468   -6294.8042    51.545627     1977.165    1999.8084     36.71084    28046.049     28120.07    267.37702    1845.2775    16.208221    4593.6782     53.16709 
 1765000   -6283.1811    -6294.784    51.478472    1984.9486    1999.7997     36.71041    28079.126    28120.175    267.13015    4954.2773    15.689488    4596.4012    53.201992 
 1770000   -6276.0123   -6294.7329    51.418273    1972.1595    1999.8118    36.717178    28104.495    28120.394    266.88524     4192.499    16.356997    4598.5708    53.260554 
 1775000   -6284.3933   -6294.6852    51.356349    1978.7006    1999.7987    36.702264    28115.173    28120.567    266.57498    2650.6592    16.809191    4596.5768    53.546921 
 1780000   -6279.5139   -6294.6658    51.289796     1996.502    1999.8097    36.692686    28126.709    28120.523    266.20346    1557.0981    18.613131    4591.3341    53.834163 
 1785000   -6272.3614   -6294.6306    51.226054    2068.6527    1999.8218    36.704575    28073.786    28120.632    265.84546     2647.529    17.823072    4585.5489    53.984101 
 1790000   -6260.7196   -6294.5636    51.177904    1983.3803    1999.8194    36.701801    28328.291    28120.935    265.59352    -2256.956     16.66245    4580.3038    54.465502 
 1795000   -6282.6054   -6294.4956    51.126396    2020.1213    1999.8336    36.689711    28307.239    28121.181    265.29551   -7825.9923    16.309634    4577.7462    54.594247 
 1800000   -6255.4752   -6294.4766    51.061992    2066.4465    1999.8391    36.693102    28355.387    28121.196    265.04286    -5561.101    17.087336    4579.3548     54.74698 
 1805000   -6276.7862   -6294.4559    50.997107    1964.7024     1999.864    36.701353    28403.469    28121.289    264.84466   -7883.5641    16.708759    4586.9694    54.904094 
 1810000   -6302.1365   -6294.4441    50.933515    1971.7986    1999.8656    36.706173    28268.285    28121.317    264.58838   -6047.4639    17.195348    4589.0553    54.978841 
 1815000   -6306.2721   -6294.4385    50.866944    1979.0681     1999.865    36.704405    28235.355    28121.375    264.28598   -6258.9002    15.852097    4589.5453    55.129839 
 1820000   -6280.3131   -6294.4284    50.800287    2019.3701    1999.8633    36.703971    28259.988    28121.462     264.0274   -3999.2782    14.560853    4591.8828    55.445733 
 1825000   -6300.7303   -6294.3919    50.738376    1946.6527    1999.8745    36.695186    28221.749    28121.614    263.80859   -2552.8034    14.425776    4597.2193    55.587633 
 1830000   -6281.4319   -6294.3809     50.67492    2021.9408    1999.8604    36.703549    28232.314    28121.708    263.64041   -3690.3976    13.625635    4606.0083    55.788569 
 1835000   -6270.9749   -6294.3613     50.61015    2020.7496    1999.8565    36.702779    28237.054    28121.752    263.43582   -883.53858    15.367411     4611.128    55.707902 
 1840000   -6265.8988   -6294.3132    50.553749    2030.2636    1999.8745    36.690554    28247.952    28121.912    263.13876   -2204.0529    16.764457    4608.1226    55.997117 
 1845000   -6297.2158   -6294.2809    50.492375    1916.4187    1999.8787    36.691784    28230.625    28122.001    262.79921   -1327.8217    17.875602    4602.7169    56.264861 
 1850000   -6263.4934    -6294.213    50.444347    2013.8229    1999.8624    36.680999    28094.407    28122.366    262.55282    6701.0992    16.957133    4597.9143    56.322482 
 1855000   -6273.1112   -6294.1423     50.39948    2068.5667     1999.857     36.68353     28001.24    28122.721    262.41357    6898.7671    16.114063    4601.7893    56.315277 
 1860000   -6290.4086    -6294.107    50.339461    1995.3508    1999.8669    36.686562    28020.758    28122.875    262.18912    6477.0743    17.132553    4605.8821    56.477924 
 1865000   -6289.8708   -6294.0796    50.278446    2022.1003    1999.8775    36.685292    27994.084    28123.029    261.93579    5707.4323    16.419606     4605.619    56.590172 
 1870000   -6297.8228   -6294.0393    50.220863    2003.3886    1999.8804    36.680145    27958.738    28123.234    261.76521    5856.6089    14.968245    4609.5717    56.559346 
 1875000   -6272.2478   -6294.0197    50.160382    2012.6167    1999.8759     36.67426    28077.342    28123.292    261.58758    5279.0409    15.700619    4614.7229    56.887602 
 1880000   -6267.9722   -6293.9969    50.098308    2020.7816    1999.8691    36.664052    28055.977    28123.381    261.29715    7366.6554    16.304126    4613.8032    56.969278 
 1885000   -6320.1402   -6293.9989    50.035747     1958.015    1999.8729    36.661659    27961.768    28123.363    260.99563    5192.7945    18.454039    4613.9494     57.11317 
 1890000    -6285.327   -6293.9953    49.973218    2012.5161    1999.8773    36.659022     27908.03    28123.414    260.74601    10136.551    17.860353     4614.607     57.03271 
 1895000     -6286.52   -6293.9893    49.910723    2016.8506    1999.8764    36.657397    27895.855    28123.506    260.57034    11508.227     17.19421    4620.5708    57.376459 
 1900000   -6305.6235   -6293.9655    49.853969    1978.5361     1999.872    36.650225    27995.686    28123.646    260.38023    4646.5112    16.987173    4625.0903    57.805385 
 1905000   -6275.8102   -6293.9468     49.79301    2046.3351    1999.8843    36.654833    28013.022    28123.769    260.13799    6677.2726    16.896592    4625.7285    57.998869 
 1910000   -6271.8682   -6293.8914     49.74323    2016.3689    1999.8913    36.650394    28093.861    28124.098    260.01707    6430.0184    16.587048    4629.0866    58.344712 
 1915000   -6271.4904   -6293.8481    49.688767    1955.6781     1999.877    36.647358    28081.288    28124.347    259.77502    8385.1516    17.293466    4628.1362    58.364491 
 1920000   -6295.7134    -6293.796    49.639338    1974.3854    1999.8827    36.642208     27939.14    28124.601    259.60044    8784.1852    17.694759    4630.9214    58.167064 
 1925000   -6287.6176   -6293.7631    49.582861    1988.2595    1999.8805    36.632838    27940.719    28124.779    259.44302    10753.489    17.175274    4636.5896    58.146977 
 1930000    -6277.611   -6293.7106    49.533855     1999.573    1999.8933    36.626696    27937.844    28124.999    259.34331     11264.16    17.806223    4648.6029    58.231297 
 1935000   -6262.2935   -6293.6642    49.481104    2031.8216     1999.901     36.62349    28012.908    28125.174    259.17269    9670.9927    19.162986    4656.3549    58.622097 
 1940000   -6282.1688   -6293.6333    49.426037    2005.3183    1999.8978    36.619791    28037.203     28125.32    258.92421    5603.9103    19.007957    4656.3248    58.875658 
 1945000   -6295.0199   -6293.6032    49.369115    1963.6251    1999.9152    36.614196    28098.358    28125.427    258.63934    1564.0054    19.208424    4654.5336    59.110842 
 1950000   -6286.1804   -6293.5726    49.312304    1979.0092    1999.9208    36.607993    28160.702    28125.557    258.32847    575.61752    18.667363    4649.8367    59.579062 
 1955000   -6286.7473   -6293.5182    49.264631    2039.5423    1999.9506    36.608059    28041.134    28125.796    258.07588    3804.6657    17.807791    4646.0025     59.37384 
 1960000   -6295.4226   -6293.5002    49.206957     2032.328    1999.9274    36.610495    27922.995    28125.912     257.8524    7753.3016    18.053149    4647.4318    59.507505 
 1965000    -6282.317    -6293.464    49.156446    1983.5562    1999.9331    36.618698    28040.127    28126.149    257.69843    7077.9931    16.462467    4648.5301    59.812195 
 1970000   -6262.5464   -6293.4421    49.098894    2098.5227    1999.9263    36.611953    28013.862    28126.276    257.46221    6802.5626    15.971341    4648.6745    59.799604 
 1975000   -6287.1359   -6293.4215    49.041889    2015.5951    1999.9279    36.619484    28096.686    28126.429    257.27195     2143.216    14.953151    4649.3686     60.01945 
 1980000   -6298.2021   -6293.4344     48.98469    1994.5546    1999.9165    36.617464     28173.78    28126.366    257.02818   -2695.8321    15.584986    4648.6636    60.288498 
 1985000   -6276.4735   -6293.4084    48.934988    1978.8445    1999.9404    36.626519    28318.445    28126.455    256.78071   -3704.2547     16.65948    4646.7612    60.857106 
 1990000   -6260.8663   -6293.3637    48.885635    2043.4506    1999.9522    36.624884    28290.637    28126.627    256.50439   -2295.7713    18.000995    4642.6466    60.972991 
 1995000   -6291.1092   -6293.3238    48.834769    1944.2642    1999.9417     36.62302    28222.658    28126.816    256.22396   -1751.2675    17.795602    4638.0824    61.053856 
 2000000    -6272.571   -6293.2638    48.790978    1992.3292    1999.9514     36.62215    28156.143    28127.115    255.97888    2369.1848    16.422699    4633.1453    60.989024 
 2005000   -6271.5644   -6293.2329    48.737302    2031.8006     1999.945     36.61737    28082.745    28127.224    255.68146    4389.8932    17.054198    4629.1798    60.917336 
 2010000   -6278.0189   -6293.1969    48.684878     2043.201    1999.9496    36.624632    28003.609    28127.362    255.42806    6312.4101    16.589665     4627.565    60.881801 
 2015000   -6293.8172   -6293.1545     48.63807    1977.3658    1999.9529    36.626835    28025.686    28127.577    255.27636    6435.3312    14.892744    4629.2497    60.983245 
 2020000   -6269.6169    -6293.113    48.590212    2024.6973    1999.9377    36.629302     28010.67    28127.781    255.15817    7522.6709    14.795681    4636.4984    61.243821 
 2025000   -6290.5093   -6293.0665    48.544195    2012.9614     1999.956    36.633774     28036.34    28127.914    255.00144     3675.884    14.621653    4641.2484     61.66596 
 2030000   -6307.3238   -6293.0515    48.489627    1949.5939    1999.9575    36.625896    28139.321    28127.957    254.79419   -1014.7585    15.234206    4642.0487     61.90013 
 2035000   -6274.3802   -6293.0398    48.434734    2051.8086    1999.9612    36.637299     28199.39    28127.994    254.53822   -1355.7177    15.992053    4639.9539    62.251107 
 2040000   -6266.2619   -6293.0167    48.379772    2036.4848    1999.9745    36.632149    28209.521    28128.098    254.27623   -207.51113    15.054282    4637.9527     62.38451 
 2045000   -6279.0582   -6292.9779    48.331535    1976.4992    1999.9705    36.626499    28271.787    28128.252    254.05952   -2580.3278    15.190449    4637.1146    62.664614 
 2050000   -6293.8925   -6292.9636    48.277117    1990.9263    1999.9806    36.630049     28257.19    28128.267    253.82893   -7026.7959    15.273506    4638.0728    62.766382 
 2055000   -6288.2374   -6292.9546    48.221972    2030.3857     1999.982    36.631051    28178.321    28128.231    253.58434   -2780.1595    15.779374    4638.8977    62.777897 
 2060000   -6288.5271   -6292.9505     48.16804    1961.5973    1999.9976    36.635728    28228.296    28128.232     253.3315   -1978.4566    15.769472    4637.1416    63.100031 
 2065000   -6283.9742   -6292.9104    48.119239    2007.3545     1999.991    36.629625    28159.148    28128.453    253.10522    785.04688     14.08056    4636.0741    62.887924 
 2070000   -6290.1764   -6292.8982    48.066076    1973.4747     1999.979    36.620237    28186.471    28128.477    252.91548   -1736.9221    14.807469    4638.9287     63.25132 
 2075000   -6282.0464   -6292.8977    48.012734    2057.1159    1999.9741    36.622124    28106.922    28128.386    252.63599   -26.401611    16.828132    4636.4892    63.183489 
 2080000   -6295.1101   -6292.8849    47.958195    1968.4453     1999.986    36.620579    28043.284    28128.431    252.34897     4534.215    16.675411    4632.6044    63.185027 
 2085000    -6269.712   -6292.8375     47.91506    2033.8884     1999.996    36.616577    28136.663    28128.665    252.16334    2675.6139    15.492317    4630.7668     63.40932 
 2090000   -6260.1801   -6292.7907    47.870011    2064.1348    1999.9873    36.611456    28169.817    28128.848    251.93697    2356.4706    15.849815    4628.7759    63.568568 
 2095000   -6286.7772    -6292.764    47.820468    2017.8869    1999.9792    36.618129    27955.894    28129.002    251.70951    9045.8815    15.306219    4629.0301    63.454452 
 2100000   -6277.4618   -6292.7355    47.771949    2006.7878    1999.9718    36.606369    28009.218    28129.191    251.62913    8965.6559    14.897377    4636.1073    63.713007 
 2105000   -6289.8427   -6292.7294    47.720226    1994.5652    1999.9542    36.607085    28088.557    28129.231    251.39944     3673.236    17.107283    4638.0948    63.824094 
 2110000   -6285.7326   -6292.7342    47.667214     2003.435    1999.9528    36.596726    28106.484    28129.158    251.14191    1881.6944    20.105506    4638.4236    64.077112 
 2115000   -6313.7634   -6292.7237    47.616681     1946.104    1999.9508    36.599583    28023.771    28129.256    250.93953    2749.1482    18.719136    4637.7543    64.156266 
 2120000    -6301.107   -6292.7252    47.563537    1974.1779     1999.961    36.591183    27979.962    28129.259       250.73    6863.2974    19.345258    4639.1808    64.267612 
 2125000   -6302.4714   -6292.7088    47.512027    1986.1594    1999.9622     36.58011    28090.107    28129.394    250.53031    543.82526    18.511329    4641.0328     64.65528 
 2130000   -6284.0414   -6292.6813    47.462678     2019.501    1999.9623    36.584378    28072.748    28129.508    250.30359    3575.1377    19.163356    4640.5601    64.677152 
 2135000    -6293.285   -6292.6661     47.41357     2014.525    1999.9607    36.578541    28062.582    28129.665    250.04829    2343.2318    16.088596    4636.5906    65.019733 
 2140000   -6290.6107   -6292.6552    47.360654    2001.6052    1999.9933    36.576949    27961.999    28129.666    249.80357    7277.9648    16.598337    4636.3305     64.94215 
 2145000    -6284.098   -6292.6362    47.312697    2021.7603     2000.016    36.574013    28004.981    28129.781    249.62988    6093.7577    14.579115    4636.2251    65.219288 
 2150000   -6257.3486   -6292.6125    47.263196    2097.7494    2000.0165    36.572483    28049.912    28129.848    249.45481    6430.6117      16.5235    4641.8861    65.355259 
 2155000   -6284.5203   -6292.5788    47.217761    2020.0755    2000.0016    36.586127    28021.281    28130.025    249.25479    5913.8204    16.304666    4641.2178    65.520913 
 2160000   -6288.1701   -6292.5675    47.166975    2027.3744    1999.9996     36.57246    28071.832    28130.047    249.00271    2734.1773    17.288993    4639.8244    65.733351 
 2165000   -6272.3683   -6292.5504    47.118159    1999.0795    2000.0116    36.574194    28279.123    28130.117    248.73393   -2291.5437    16.994752    4635.3977    66.154794 
 2170000   -6264.4255   -6292.5171    47.072116    2036.5295    2000.0249    36.583967    28232.394    28130.269    248.47952     -594.103    16.878846     4631.639    66.141225 
 2175000   -6279.5224   -6292.5194    47.020886    2042.8514    2000.0273     36.58567    28144.744     28130.23    248.21592   -166.79875    16.482656    4628.3913    66.223393 
 2180000   -6286.9189   -6292.5189    46.969606    2017.7328     2000.016      36.5947    28173.612    28130.248    247.94247   -2267.9871     15.65507    4624.1068    66.206316 
 2185000   -6279.4961    -6292.536    46.921967    1969.4945    2000.0116    36.589529    28339.079    28130.192    247.78394   -4981.9653    14.992631    4626.2041    66.524843 
 2190000   -6316.8353   -6292.5497    46.876261    1960.5275    2000.0124    36.601769    28131.268    28130.114    247.55944   -3648.7298    15.282008     4625.914     66.36724 
 2195000   -6273.3368   -6292.5749    46.829396    2072.3819    2000.0086    36.606837    28105.101    28129.954    247.35327    801.78909    14.943122    4625.5144     66.53825 
 2200000    -6273.586   -6292.5699    46.780672     2012.887    2000.0047    36.611641    28166.277    28129.958    247.15708    1010.3472     14.58176    4625.6019    66.838061 
 2205000   -6288.9995   -6292.5449    46.733624    1973.6529    2000.0216    36.618354    28126.519    28130.069    246.97501    2487.0211    14.054541     4627.986    66.776757 
 2210000   -6290.4451   -6292.5339    46.683708    1998.7368    2000.0188      36.6163    28000.778    28130.114    246.77351    5308.2886    14.189254    4630.6902    66.595942 
 2215000   -6285.0708   -6292.5269      46.6344    1991.2748    2000.0051    36.613303    28030.103    28130.152    246.64385    5298.4621    14.017368    4635.5375    66.747141 
 2220000     -6264.71   -6292.4918    46.591855    2052.1795    2000.0108    36.612067    28087.773    28130.297    246.53534    4765.6956    14.221886    4640.3728    67.066027 
 2225000   -6276.8154   -6292.4597    46.546952    2013.9164    2000.0109    36.607791    28107.462    28130.451    246.36905    4380.3692    15.688675    4643.5611    67.242206 
 2230000    -6287.138   -6292.4326    46.501919    2016.9068    2000.0093    36.610673    28064.061    28130.613     246.1545    3449.2122    15.451551    4641.5716    67.612938 
 2235000   -6260.3081    -6292.404    46.458333    2023.7892    2000.0194    36.602911    28214.117    28130.745    245.94428    2841.8103    16.054727    4639.0093    67.930397 
 2240000   -6266.2797   -6292.3596    46.418764     2003.782    2000.0209    36.601802    28120.296    28130.975     245.7349    6140.7632    17.303092     4636.014     67.90129 
 2245000   -6307.8632   -6292.3408    46.372082    1923.3375    1999.9839     36.61032    28191.726    28131.094    245.48973   -1539.7937    18.447395     4633.745    68.127441 
 2250000   -6290.0862    -6292.334    46.323668    1981.3835    1999.9868    36.616553    28208.058    28131.182    245.24392   -2578.4606    16.718935    4631.7242     68.48075 
 2255000    -6292.135   -6292.3218    46.275781    1992.5552     1999.967    36.617473    28196.399    28131.272    244.98106   -1761.5755    16.646549    4627.0866    68.414872 
 2260000   -6255.3561   -6292.2982    46.231131    2068.7211    1999.9383    36.614374    28300.977    28131.441    244.76265   -2529.7914    15.764778    4623.7959    68.586708 
 2265000   -6282.2257   -6292.2663    46.188079    1991.0991    1999.9367    36.610216    28228.066    28131.599    244.52563   -2719.5687    15.198828    4620.5827    68.732002 
 2270000   -6264.0748   -6292.2559    46.140332    2010.0991    1999.9413    36.603629    28201.651    28131.649    244.30735    1963.8771    14.768566    4620.1454    68.845378 
 2275000   -6270.9259   -6292.2185    46.100532    2013.5923    1999.9521    36.610493     28209.02    28131.806    244.11028    665.44847    14.679113    4618.8625    68.800191 
 2280000   -6301.2314   -6292.2171    46.052952    2006.0601    1999.9708    36.606164    27961.782    28131.804    243.87703    5678.0834    14.473311    4619.6623    68.584372 
 2285000   -6258.0038   -6292.2028    46.008475    2094.8249    1999.9672     36.59659     27995.34    28131.887    243.80103    9291.8586    13.895323    4626.6091    68.904821 
 2290000   -6292.7172   -6292.1776    45.964785    1980.4392    1999.9655    36.588253    28073.017    28132.005    243.69702    4262.8271    14.406454    4631.6251    68.997103 
 2295000   -6251.9563   -6292.1564    45.922852    2060.9008    1999.9689    36.592037    28136.952    28132.088    243.52118    4498.4324    14.818605    4632.0039    69.248177 
 2300000   -6289.6509   -6292.1312    45.878313    1976.9244    1999.9693    36.590194     28141.76    28132.186    243.30374    504.00296    15.421461    4630.2321    69.603369 
 2305000   -6285.8538   -6292.1044    45.834709    2004.3742     1999.973    36.587326    28113.762    28132.314    243.10632    735.39475    13.605717    4629.2658    69.908832 
 2310000   -6300.9358    -6292.082    45.789826    1934.9493    1999.9797    36.581218    28056.502    28132.414    243.01446    5055.4379    13.402551    4637.5468    69.938273 
 2315000   -6262.4636   -6292.0437    45.758527    2013.1785    1999.9732    36.576203    28262.584    28132.613    243.03575    520.96035    13.780664    4643.9281    70.496471 
 2320000   -6280.5992   -6292.0227    45.714606    1973.5729    1999.9699    36.569615    28276.895    28132.738    242.87474   -2057.1253    14.546521    4644.6031    70.475606 
 2325000   -6278.0916   -6292.0117    45.669175    2013.2108    1999.9639     36.56174    28252.039    28132.824    242.66016   -1903.5202    15.385229    4642.4854    70.497761 
 2330000   -6257.9692   -6291.9488    45.642988    1990.4391    1999.9791    36.563258    28211.684    28133.117    242.50175    4005.4193    16.204868    4640.0623     70.82578 
 2335000   -6280.8191   -6291.8972    45.610884    1989.3316    1999.9759    36.562825    28199.451    28133.402    242.33039    856.81277    15.699445    4636.0357    71.036627 
 2340000   -6278.1258   -6291.8736     45.56832    2033.1862    1999.9724    36.558937    28086.894    28133.545     242.1064    3837.9759    16.498135    4633.4067    70.997899 
 2345000   -6275.6962   -6291.8381     45.53019     1953.559    1999.9804    36.565463    28166.475    28133.752    241.92817    2950.7529     15.90973    4630.4882    71.222491 
 2350000   -6297.3705   -6291.8206    45.487831    1989.9654    1999.9894    36.574893    28055.965    28133.836    241.69097    2651.2184    15.263546    4627.3991    71.279867 
 2355000    -6291.182   -6291.7948    45.446344    2000.8332    2000.0038    36.568717     28019.25    28133.921    241.52671    4035.2578    14.628758    4628.9391    71.428999 
 2360000   -6277.8301   -6291.7765    45.404083    2033.8373     1999.994      36.5629    28111.736    28134.019     241.4251    3440.8023    13.739928    4631.8827    71.563336 
 2365000   -6273.2258   -6291.7547    45.365583     2032.643    1999.9883     36.57016    28247.128    28134.107    241.29305   -2443.1307    14.995712    4633.2503    71.902054 
 2370000   -6285.5776   -6291.7189    45.326788    1969.6389    1999.9952    36.571527    28203.294    28134.309    241.14184    1354.7383    14.347565    4633.8969    72.029855 
 2375000   -6260.6827   -6291.6653    45.297357    2027.3241     1999.989    36.571965    28092.296    28134.596    241.08202    7276.5414    14.348063    4639.6091    71.888251 
 2380000   -6276.0217   -6291.6408    45.256951    2018.7755    1999.9941    36.566455    28156.344    28134.717    240.90029    2670.1589    15.742555    4639.7445    72.048548 
 2385000   -6269.6039   -6291.6076    45.217876    2064.2091    2000.0012    36.562555    28115.241    28134.928    240.72995    3993.2784    15.475427    4638.0856    71.720943 
 2390000   -6283.4944   -6291.5823    45.178284    1998.9242     2000.002    36.561055    28028.803     28135.06    240.54758    6908.7458    15.799944    4638.6943     71.99807 
 2395000   -6280.7003   -6291.5301    45.148763    2007.3542    1999.9975    36.567675    28030.839    28135.287    240.46596    6819.1182    16.177852    4643.3406    72.181418 
 2400000   -6266.5388   -6291.4923    45.113122     2081.902    2000.0075    36.566024    27997.679    28135.489    240.34534    8155.0864    15.384522    4643.8622    72.365244 
 2405000   -6314.6876   -6291.4756     45.07079     1928.171    2000.0053    36.569128      27967.9    28135.571    240.19684    5503.7968    16.057774    4647.0775    72.163208 
 2410000   -6289.2393   -6291.4536    45.033529    1975.5727    1999.9945    36.561589    27995.539    28135.736    240.11315    7765.9511    13.916316    4649.4471    72.437173 
 2415000   -6290.9754   -6291.4409    44.989772    1997.4638    1999.9914    36.554009    27956.189    28135.787    240.00561    7894.7654    14.364883    4656.1138    72.639769 
 2420000   -6295.7943   -6291.4455    44.946981    2044.0178    2000.0043    36.549578    28009.504    28135.757    239.83781    3068.2019    14.816707    4657.4061    73.018722 
 2425000   -6314.6661    -6291.449    44.904154    1919.8449    1999.9961    36.553628    28037.447    28135.748    239.66229    3697.1225    15.092572    4657.6705    73.165488 
 2430000   -6274.8218   -6291.4527    44.864614    2019.3932    2000.0061    36.558759    28220.663    28135.709    239.45209   -736.09949    16.597304    4654.1363    73.825489 
 2435000   -6312.0377   -6291.4537    44.821852    1894.9464    1999.9808    36.565975    28143.633    28135.727    239.22027   -70.654774    17.297473     4649.895    73.566624 
 2440000    -6289.675   -6291.4388    44.780262    1956.7517    1999.9773    36.567012    28235.875    28135.781    238.98405   -2444.9235    17.472502    4646.1325    74.078501 
 2445000   -6269.7101   -6291.4295    44.737527     1998.296    1999.9822    36.570111    28306.325    28135.824    238.78865   -2896.8709    17.727421    4645.4151    74.522887 
 2450000   -6307.0288   -6291.4177    44.700704    1981.3446    1999.9729     36.57345    28055.445    28135.892    238.64497    663.59625    17.756204    4643.3794    74.210914 
 2455000   -6306.9946   -6291.4295    44.658574    2003.8648    1999.9613    36.574876    28088.239    28135.868    238.41092   -1759.4754      16.5181    4639.5431    74.574633 
 2460000   -6293.4945   -6291.4562    44.622295    2011.0331    1999.9542    36.579003    28008.964     28135.75    238.18802    4966.1305    17.038884    4636.6195     74.57686 
 2465000   -6276.8586   -6291.4701    44.581195    2050.5476    1999.9659    36.579217    28087.271     28135.67    237.95912     2720.261    17.189158    4633.1306    74.842473 
 2470000   -6309.3541     -6291.48    44.540709    1945.7842    1999.9504    36.581427    28112.999    28135.665    237.72471    1281.9184    16.975804    4629.5256    75.064511 
 2475000   -6283.9142   -6291.4705     44.49854    1964.4271    1999.9368    36.584125    28198.885    28135.755    237.49979    1248.1537    16.996202    4625.9975    75.124322 
 2480000   -6273.1433   -6291.4199     44.47065    2010.1784    1999.9606    36.581089    28105.019    28135.968    237.34771      3912.08    16.743371    4623.2966    75.259276 
 2485000   -6291.1043   -6291.3936    44.432779    1993.6695    1999.9619    36.573918    28064.805    28136.039    237.15843     3069.451    17.286418    4622.0041    75.148298 
 2490000   -6269.6114   -6291.3684     44.39647    2024.9743      1999.97    36.575652    28088.629    28136.146    236.95026    5706.4239     16.46156    4619.0435    75.197337 
 2495000   -6292.5181   -6291.3561    44.355649    2008.2522    1999.9634    36.573993    28059.366    28136.205    236.73996    2075.0639    16.514516    4616.2898    75.432179 
 2500000   -6281.5396   -6291.3549    44.314355    1976.6231    1999.9586    36.566932    28199.206    28136.219    236.50778    337.48626     16.17594    4612.1953    75.822735 
 2505000   -6283.2453   -6291.3275    44.277599    1975.1108    1999.9756    36.563007    28260.135    28136.318    236.28601   -2519.7411    16.392256    4608.1732    76.005806 
 2510000   -6267.8609   -6291.3063    44.239372    2015.3758    1999.9805     36.56339    28314.681    28136.424     236.0866   -3249.3227     16.48394    4605.8585    76.307942 
 2515000   -6279.7115   -6291.3108    44.199223    2022.7633    1999.9748    36.553496    28254.084    28136.369    235.96735   -5652.5037    17.000266    4608.2767    76.275986 
 2520000    -6281.944    -6291.325    44.160051    2027.4572    1999.9777    36.549739    28364.949     28136.22    235.90239   -9760.4205     18.03509    4613.8586    76.601199 
 2525000   -6273.0576   -6291.3388    44.122364    2072.1035    1999.9829    36.552693    28240.969    28136.164    235.83503   -3741.2932    17.178771    4621.0526    76.571836 
 2530000   -6281.6413    -6291.331    44.081117    2028.3424    1999.9923    36.541698    28282.874    28136.192    235.63865   -5217.6703    17.303228    4619.3332    76.827203 
 2535000   -6273.5152   -6291.3297    44.041665    2038.9283    1999.9975     36.54524    28195.429    28136.187    235.46927   -963.24616    17.283139    4618.3124    76.837965 
 2540000    -6294.954   -6291.3246    44.000966    1993.4985    2000.0012    36.544823    28235.393    28136.215    235.27664   -4080.1529    17.121094    4617.2306     77.07397 
 2545000   -6323.1053   -6291.3201    43.962679    1917.1735    1999.9969    36.545152    28195.402    28136.319    235.07792   -4386.2222    15.184348    4616.3866    77.070906 
 2550000   -6282.6309   -6291.3194    43.922189    1990.6672    1999.9859     36.54222    28217.487     28136.35    234.86507   -809.38103    15.093537    4613.1452    77.104997 
 2555000   -6279.4309   -6291.2924    43.885825    2031.8705    1999.9815    36.542308    28055.618    28136.489    234.67686    4499.6748    15.526625    4611.2234    76.744529 
 2560000   -6282.3635   -6291.2855    43.846532    2063.4056    1999.9829     36.54205    27911.304    28136.526    234.51495    8299.9149    15.181974    4611.8341    76.642496 
 2565000   -6287.7503   -6291.2869     43.80863    1978.0768    1999.9757    36.547094    28031.828    28136.514    234.37329     6708.135    15.838859    4613.6732    77.220207 
 2570000   -6299.3307   -6291.2646    43.772581    2033.4714    1999.9722    36.542685     27963.04    28136.623    234.23728    5181.4186     15.66223    4614.3079    77.122252 
 2575000   -6292.8635    -6291.272    43.735547    2020.7222    1999.9726    36.543095    27777.697    28136.579    234.14197    15285.644    15.921792    4619.4567    77.007024 
 2580000   -6290.4989   -6291.2721    43.695959    2016.4005    1999.9741    36.544666    27906.196    28136.571    234.12846    10458.774    16.731955    4633.1406    77.228171 
 2585000    -6285.596   -6291.2746    43.656168     2027.055    1999.9637    36.547952    28027.046    28136.568    233.98041    3841.8359     16.94192    4635.8487    77.568022 
 2590000    -6313.804   -6291.2838    43.617417      1953.67    1999.9713    36.548414    27996.241    28136.482    233.80781    3530.4051    17.359365    4634.6276    77.739328 
 2595000    -6267.764   -6291.2705    43.580754    2074.2146    1999.9667    36.549357    28051.974    28136.549    233.63234    4148.5578    16.352765     4633.351    78.027567 
 2600000   -6292.2309   -6291.2704    43.542753    1981.4601    1999.9601    36.560725     28082.87    28136.497     233.4495    3221.1118    18.350612    4634.5023    78.242018 
