Bulk Modulus (metal),Error Bulk Modulus,Volume,Error Volume
1562941.635089275,1828.9000143468156,126494.29499999994,0.0
1527139.229556882,3616.4131337245,127066.375,0.0
1528635.1119437665,2824.190193108497,127448.91500000004,0.0
1505341.676096057,3193.7194788939287,127832.22000000015,0.0
1490229.4079956054,1499.9200669816712,128216.28999999988,0.0
1483423.5546207738,431.3863681842351,128601.13499999985,0.0
1452919.7049644948,4028.277527438614,128986.74500000008,0.0
1447961.7299241645,4204.6675937518585,129373.125,0.0
1420165.3310676024,1857.4549813978606,129760.27499999976,0.0
