Step TotEng v_varAveEnergy v_energySTD Temp v_varAveTemp v_tempSTD Volume v_varAveVolume v_volumeSTD Press v_varAvePress v_pressSTD c_MSD[4] 
 1320000   -7583.9776   -7584.1504    1.0864974    298.60694    299.31084    3.8709303    24270.309    24270.309  0.002264067   -1555.7566   -1608.5203     131.7666  0.037939223 
 1325000   -7584.6481   -7582.5424    2.3350427    297.12051    300.87994    5.3625889    24270.309    24270.309  0.002264067   -1723.8678   -1320.8393    409.25674  0.037584588 
 1330000   -7584.1111   -7581.6061    1.7872988    289.24653    297.66865    6.0903647    24270.309    24270.309  0.002264067   -1069.7227   -938.43838    108.82237  0.038881881 
 1335000   -7581.3142   -7581.3182    2.1047842    302.12163    303.68231    6.0597119    24270.309    24270.309  0.002264067   -1007.8271   -1164.7968     288.9507  0.039316613 
 1340000   -7580.3529   -7580.3237    1.4891268    307.86342    302.02296    4.8125505    24270.309    24270.309  0.002264067   -1128.6409   -788.66203    224.70863  0.037865613 
 1345000   -7581.3462   -7580.6628    1.3382538    298.82256    298.61135    4.5347552    24270.309    24270.309  0.002264067   -956.18045   -781.42003    170.71513  0.037353003 
 1350000   -7579.6835   -7581.6318    1.2363077    306.93761    300.72044     4.840366    24270.309    24270.309  0.002264067   -978.83688   -1095.6505     78.54449  0.038505729 
 1355000   -7581.5008   -7582.9585    1.3232007    304.44453    298.10722    4.8111005    24270.309    24270.309  0.002264067   -1358.6364   -1365.8954    105.38038  0.040654921 
 1360000   -7583.9137   -7583.0216    1.3129377    295.71311    298.88324     5.495022    24270.309    24270.309  0.002264067   -1280.2434   -1259.9592    113.86923    0.0400226 
 1365000    -7584.631   -7584.1352    1.3108777    292.72037    296.74992    5.4879513    24270.309    24270.309  0.002264067   -1343.7441    -1506.508    114.34184  0.038937052 
 1370000   -7583.7771   -7584.6734    1.1375073    304.40895    299.68347    4.7418559    24270.309    24270.309  0.002264067   -1699.0485   -1702.8277    96.336105  0.038462646 
 1375000   -7583.6886   -7582.0641     1.397352    296.13719     300.1983    3.4240892    24270.309    24270.309  0.002264067   -1414.8237   -1245.7645    219.66347  0.040355634 
 1380000   -7585.0773   -7584.2243    1.8326297    300.94885    302.17708    4.4284766    24270.309    24270.309  0.002264067   -1978.3804   -1817.9391    259.46708  0.038656584 
 1385000   -7582.8366   -7582.8408     1.238363    298.00954    298.28955     4.664859    24270.309    24270.309  0.002264067   -1226.5165   -1348.3304     148.7229  0.037255938 
 1390000   -7580.7789    -7582.287    1.1809934    302.40297    300.86516    4.8251676    24270.309    24270.309  0.002264067   -947.90891   -1256.8577    172.29932  0.037325025 
 1395000   -7582.7717   -7584.9737    1.3611741    304.34193    298.01992    4.6375341    24270.309    24270.309  0.002264067   -1491.0954    -1672.252    138.93645  0.037517933 
 1400000   -7582.9162   -7583.6372    1.6659651    297.89695     297.8163    6.5391549    24270.309    24270.309  0.002264067   -1169.6079   -1365.7415    142.78567  0.036074005 
 1405000   -7581.9574   -7582.8167     1.826374    300.10564    300.23311     6.068217    24270.309    24270.309  0.002264067    -1163.591   -1412.5845    260.95683  0.036175043 
 1410000   -7584.0887   -7583.2745    1.2103955    301.79516    300.71279    5.4744601    24270.309    24270.309  0.002264067   -1776.2174   -1470.9176     139.0878  0.036672126 
 1415000   -7581.7547   -7584.3517    1.6475384    309.31848    297.88898    6.0320508    24270.309    24270.309  0.002264067   -1607.4187   -1590.0316    170.94534  0.036071572 
 1420000   -7580.2892   -7581.0773    1.2702099    304.96152    300.78365    4.8132301    24270.309    24270.309  0.002264067   -1059.9248   -1027.9459    97.783457  0.037115701 
 1425000   -7581.5644   -7581.3636     1.001441     298.8266    300.94615    3.9127164    24270.309    24270.309  0.002264067   -1050.5588   -1043.0741    131.48888  0.036752891 
 1430000   -7583.2117   -7583.3404    1.1649279    299.42444    300.12311    4.3535012    24270.309    24270.309  0.002264067   -1301.1897   -1442.9195    125.90954  0.036252243 
 1435000   -7581.2879   -7582.7738    1.4918354    301.52706    299.05218    5.2885464    24270.309    24270.309  0.002264067   -1101.3185   -1320.9566    191.77965   0.03826096 
 1440000   -7581.0486   -7582.5156    1.5450474    308.08331    300.77949    5.8425868    24270.309    24270.309  0.002264067   -1388.7498   -1301.0892    113.33595   0.03782062 
 1445000    -7580.592   -7582.7057    1.6848479     305.5169    300.90617    4.9216095    24270.309    24270.309  0.002264067   -1121.1405   -1379.6927    201.92985  0.036831352 
 1450000    -7579.768   -7580.3185    1.4678384    302.12047     298.9235    4.6364144    24270.309    24270.309  0.002264067   -795.08797   -788.96354    118.19401  0.037819369 
 1455000    -7584.054   -7582.2517    1.5736539    293.81314    298.13525    5.7839405    24270.309    24270.309  0.002264067   -1351.0401   -1083.9809    180.43147  0.035971045 
 1460000   -7580.3361   -7580.6172    1.9184057    303.47205    298.94493    4.2789433    24270.309    24270.309  0.002264067   -935.57075   -776.07335      352.458  0.036325497 
 1465000   -7584.7082   -7582.4091    1.8213787    300.42543    299.39438    3.9237503    24270.309    24270.309  0.002264067    -1701.935   -1165.0333    309.49598  0.036872519 
 1470000   -7583.7998   -7582.4921    1.7693053    301.85324    300.69893    4.9665851    24270.309    24270.309  0.002264067    -1650.338   -1290.8735    325.00823   0.03660363 
 1475000   -7579.2772   -7581.9185    2.1198867     307.2178    301.28298    6.1872878    24270.309    24270.309  0.002264067   -865.02139   -1172.8089    209.44332  0.037707004 
 1480000   -7583.0684   -7582.0137    1.3368012    299.25611    299.41885    4.8243353    24270.309    24270.309  0.002264067    -1295.895     -1093.11    177.79415  0.038137376 
